YALI0_ID,UniProt_ID
YALI0F18854g,Q6C165
YALI0F18832g,Q6C166
YALI0F18810g,Q6C167
YALI0F18744g,Q6C170
YALI0F18678g,Q6C173
YALI0F18656g,Q6C174
YALI0F18590g,Q6C177
YALI0F18568g,Q6C178
YALI0F18546g,Q6C179
YALI0F18458g,Q6C183
YALI0F18436g,Q6C184
YALI0F18326g,Q6C189
YALI0F18304g,Q6C190
YALI0F18282g,Q6C191
YALI0F18260g,Q6C192
YALI0F18172g,Q6C196
YALI0F18150g,Q6C197
YALI0F18128g,Q6C198
YALI0F18018g,Q6C1A2
YALI0F17908g,Q6C1A5
YALI0F17864g,Q6C1A7
YALI0F17798g,Q6C1B0
YALI0F17754g,Q6C1B2
YALI0F17732g,Q6C1B3
YALI0F17600g,Q6C1B9
YALI0F17578g,Q6C1C0
YALI0F17556g,Q6C1C1
YALI0F17468g,Q6C1C5
YALI0F17446g,Q6C1C6
YALI0F17424g,Q6C1C7
YALI0F17402g,Q6C1C8
YALI0F17336g,Q6C1D1
YALI0F17292g,Q6C1D3
YALI0F17226g,Q6C1D6
YALI0F17204g,Q6C1D7
YALI0F17182g,Q6C1D8
YALI0F17160g,Q6C1D9
YALI0F17006g,Q6C1E5
YALI0F16984g,Q6C1E6
YALI0F16962g,Q6C1E7
YALI0F16918g,Q6C1E9
YALI0F16874g,Q6C1F1
YALI0F16852g,Q6C1F2
YALI0F16731g,Q6C1F5
YALI0F16687g,Q6C1F7
YALI0F16643g,Q6C1F9
YALI0F16621g,Q6C1G0
YALI0F16511g,Q6C1G3
YALI0F16357g,Q6C1G9
YALI0F16225g,Q6C1H3
YALI0F16159g,Q6C1H6
YALI0F16137g,Q6C1H7
YALI0F16093g,Q6C1H9
YALI0F16071g,Q6C1I0
YALI0F15961g,Q6C1I5
YALI0F15939g,Q6C1I6
YALI0F15917g,Q6C1I7
YALI0F15873g,Q6C1I9
YALI0F15851g,Q6C1J0
YALI0F15763g,Q6C1J4
YALI0F15741g,Q6C1J5
YALI0F15719g,Q6C1J6
YALI0F15675g,Q6C1J8
YALI0F15653g,Q6C1J9
YALI0F15631g,Q6C1K0
YALI0F15609g,Q6C1K1
YALI0F15543g,Q6C1K3
YALI0F15433g,Q6C1K5
YALI0F15411g,Q6C1K6
YALI0F15345g,Q6C1K9
YALI0F15323g,Q6C1L0
YALI0F15257g,Q6C1L2
YALI0F15125g,Q6C1L8
YALI0F15103g,Q6C1L9
YALI0F15081g,Q6C1M0
YALI0F15059g,Q6C1M1
YALI0F15037g,Q6C1M2
YALI0F15015g,Q6C1M3
YALI0F14993g,Q6C1M4
YALI0F14971g,Q6C1M5
YALI0F14949g,Q6C1M6
YALI0F14905g,Q6C1M8
YALI0F14883g,Q6C1M9
YALI0F14817g,Q6C1N2
YALI0F14751g,Q6C1N5
YALI0F14685g,Q6C1N8
YALI0F14663g,Q6C1N9
YALI0F14641g,Q6C1P0
YALI0F14619g,Q6C1P1
YALI0F14575g,Q6C1P3
YALI0F14531g,Q6C1P5
YALI0F14509g,Q6C1P6
YALI0F14465g,Q6C1P8
YALI0F14399g,Q6C1Q1
YALI0F14377g,Q6C1Q2
YALI0F14333g,Q6C1Q4
YALI0F14311g,Q6C1Q5
YALI0F14289g,Q6C1Q6
YALI0F14267g,Q6C1Q7
YALI0F14245g,Q6C1Q8
YALI0F14201g,Q6C1R0
YALI0F14157g,Q6C1R2
YALI0F14091g,Q6C1R5
YALI0F14003g,Q6C1R9
YALI0F13981g,Q6C1S0
YALI0F13959g,Q6C1S1
YALI0F13805g,Q6C1S3
YALI0F13761g,Q6C1S5
YALI0F13739g,Q6C1S6
YALI0F13717g,Q6C1S7
YALI0F13695g,Q6C1S8
YALI0F13673g,Q6C1S9
YALI0F13651g,Q6C1T0
YALI0F13607g,Q6C1T2
YALI0F13585g,Q6C1T3
YALI0F13497g,Q6C1T6
YALI0F13431g,Q6C1T9
YALI0F13387g,Q6C1U1
YALI0F13365g,Q6C1U2
YALI0F13233g,Q6C1U8
YALI0F13167g,Q6C1V1
YALI0F13145g,Q6C1V3
YALI0F13035g,Q6C1V7
YALI0F13013g,Q6C1V8
YALI0F12991g,Q6C1V9
YALI0F12947g,Q6C1W1
YALI0F12837g,Q6C1W6
YALI0F12793g,Q6C1W8
YALI0F12727g,Q6C1X1
YALI0F12705g,Q6C1X2
YALI0F12661g,Q6C1X4
YALI0F12595g,Q6C1X7
YALI0F12573g,Q6C1X8
YALI0F12529g,Q6C1Y0
YALI0F12507g,Q6C1Y1
YALI0F12375g,Q6C1Y4
YALI0F12287g,Q6C1Y7
YALI0F12243g,Q6C1Y9
YALI0F12221g,Q6C1Z0
YALI0F12177g,Q6C1Z2
YALI0F12133g,Q6C1Z4
YALI0F12111g,Q6C1Z5
YALI0F12067g,Q6C1Z7
YALI0F12045g,Q6C1Z8
YALI0F12023g,Q6C1Z9
YALI0F12001g,Q6C200
YALI0F11979g,Q6C201
YALI0F11913g,Q6C204
YALI0F11891g,Q6C205
YALI0F11847g,Q6C207
YALI0F11781g,Q6C210
YALI0F11737g,Q6C212
YALI0F11715g,Q6C213
YALI0F11693g,Q6C214
YALI0F11671g,Q6C215
YALI0F11605g,Q6C218
YALI0F11539g,Q6C221
YALI0F11487g,Q6C223
YALI0F11429g,Q6C225
YALI0F11407g,Q6C226
YALI0F11385g,Q6C227
YALI0F11363g,Q6C228
YALI0F11319g,Q6C230
YALI0F11297g,Q6C231
YALI0F11275g,Q6C232
YALI0F11209g,Q6C235
YALI0F11187g,Q6C236
YALI0F11165g,Q6C237
YALI0F11099g,Q6C240
YALI0F11077g,Q6C241
YALI0F11055g,Q6C242
YALI0F11011g,Q6C244
YALI0F10945g,Q6C245
YALI0F10901g,Q6C247
YALI0F10824g,Q6C250
YALI0F10747g,Q6C254
YALI0F10637g,Q6C259
YALI0F10615g,Q6C260
YALI0F10527g,Q6C263
YALI0F10461g,Q6C266
YALI0F10439g,Q6C267
YALI0F10373g,Q6C268
YALI0F10285g,Q6C270
YALI0F10241g,Q6C271
YALI0F10219g,Q6C272
YALI0F10175g,Q6C274
YALI0F10153g,Q6C275
YALI0F10131g,Q6C276
YALI0F10076g,Q6C279
YALI0F10054g,Q6C280
YALI0F10032g,Q6C281
YALI0F09988g,Q6C283
YALI0F09944g,Q6C285
YALI0F09878g,Q6C286
YALI0F09812g,Q6C289
YALI0F09691g,Q6C293
YALI0F09647g,Q6C295
YALI0F09625g,Q6C296
YALI0F09581g,Q6C298
YALI0F09537g,Q6C2A0
YALI0F09515g,Q6C2A1
YALI0F09493g,Q6C2A2
YALI0F09449g,Q6C2A4
YALI0F09427g,Q6C2A5
YALI0F09361g,Q6C2A9
YALI0F09317g,Q6C2B1
YALI0F09119g,Q6C2C0
YALI0F09097g,Q6C2C1
YALI0F09075g,Q6C2C2
YALI0F09053g,Q6C2C3
YALI0F09031g,Q6C2C4
YALI0F08987g,Q6C2C6
YALI0F08965g,Q6C2C7
YALI0F08943g,Q6C2C8
YALI0F08877g,Q6C2D1
YALI0F08855g,Q6C2D2
YALI0F08811g,Q6C2D4
YALI0F08723g,Q6C2D8
YALI0F08679g,Q6C2E0
YALI0F08657g,Q6C2E1
YALI0F08591g,Q6C2E4
YALI0F08569g,Q6C2E5
YALI0F08525g,Q6C2E7
YALI0F08503g,Q6C2E8
YALI0F08437g,Q6C2F1
YALI0F08327g,Q6C2F6
YALI0F08217g,Q6C2F9
YALI0F08129g,Q6C2G3
YALI0F08107g,Q6C2G4
YALI0F08085g,Q6C2G5
YALI0F08063g,Q6C2G6
YALI0F08041g,Q6C2G7
YALI0F08019g,Q6C2G8
YALI0F07975g,Q6C2G9
YALI0F07953g,Q6C2H0
YALI0F07931g,Q6C2H1
YALI0F07909g,Q6C2H2
YALI0F07887g,Q6C2H3
YALI0F07843g,Q6C2H5
YALI0F07799g,Q6C2H7
YALI0F07777g,Q6C2H8
YALI0F07689g,Q6C2I2
YALI0F07667g,Q6C2I3
YALI0F07645g,Q6C2I4
YALI0F07579g,Q6C2I7
YALI0F07535g,Q6C2I9
YALI0F07513g,Q6C2J0
YALI0F07447g,Q6C2J3
YALI0F07315g,Q6C2J7
YALI0F07238g,Q6C2K1
YALI0F07216g,Q6C2K2
YALI0F07194g,Q6C2K3
YALI0F07128g,Q6C2K4
YALI0F07106g,Q6C2K5
YALI0F07062g,Q6C2K7
YALI0F07018g,Q6C2K9
YALI0F06974g,Q6C2L0
YALI0F06908g,Q6C2L1
YALI0F06886g,Q6C2L2
YALI0F06864g,Q6C2L3
YALI0F06842g,Q6C2L4
YALI0F06820g,Q6C2L5
YALI0F06732g,Q6C2L9
YALI0F06688g,Q6C2M1
YALI0F06666g,Q6C2M2
YALI0F06622g,Q6C2M4
YALI0F06600g,Q6C2M5
YALI0F06556g,Q6C2M7
YALI0F06534g,Q6C2M8
YALI0F06490g,Q6C2N0
YALI0F06424g,Q6C2N3
YALI0F06380g,Q6C2N5
YALI0F06336g,Q6C2N8
YALI0F06270g,Q6C2P1
YALI0F06204g,Q6C2P4
YALI0F06094g,Q6C2P9
YALI0F06072g,Q6C2Q0
YALI0F06028g,Q6C2Q2
YALI0F06006g,Q6C2Q3
YALI0F05984g,Q6C2Q4
YALI0F05896g,Q6C2Q8
YALI0F05852g,Q6C2R0
YALI0F05830g,Q6C2R1
YALI0F05808g,Q6C2R2
YALI0F05803g,Q6C2R3
YALI0F05786g,Q6C2R4
YALI0F05742g,Q6C2R6
YALI0F05720g,Q6C2R7
YALI0F05654g,Q6C2S0
YALI0F05522g,Q6C2S6
YALI0F05412g,Q6C2T1
YALI0F05346g,Q6C2T3
YALI0F05302g,Q6C2T5
YALI0F05280g,Q6C2T6
YALI0F05170g,Q6C2U1
YALI0F05148g,Q6C2U2
YALI0F05126g,Q6C2U3
YALI0F05104g,Q6C2U4
YALI0F05060g,Q6C2U6
YALI0F05016g,Q6C2U8
YALI0F04972g,Q6C2U9
YALI0F04906g,Q6C2V2
YALI0F04884g,Q6C2V3
YALI0F04752g,Q6C2V7
YALI0F04686g,Q6C2W0
YALI0F04642g,Q6C2W2
YALI0F04620g,Q6C2W3
YALI0F04598g,Q6C2W4
YALI0F04554g,Q6C2W6
YALI0F04466g,Q6C2W8
YALI0F04400g,Q6C2X1
YALI0F04334g,Q6C2X4
YALI0F04290g,Q6C2X6
YALI0F04268g,Q6C2X7
YALI0F04213g,Q6C2X8
YALI0F04191g,Q6C2X9
YALI0F04125g,Q6C2Y2
YALI0F04081g,Q6C2Y5
YALI0F04037g,Q6C2Y7
YALI0F03971g,Q6C2Z0
YALI0F03949g,Q6C2Z1
YALI0F03905g,Q6C2Z3
YALI0F03883g,Q6C2Z4
YALI0F03861g,Q6C2Z5
YALI0F03795g,Q6C2Z8
YALI0F03729g,Q6C301
YALI0F03707g,Q6C302
YALI0F03685g,Q6C303
YALI0F03663g,Q6C304
YALI0F03619g,Q6C306
YALI0F03520g,Q6C311
YALI0F03498g,Q6C312
YALI0F03476g,Q6C313
YALI0F03410g,Q6C316
YALI0F03388g,Q6C317
YALI0F03344g,Q6C319
YALI0F03322g,Q6C320
YALI0F03300g,Q6C321
YALI0F03157g,Q6C327
YALI0F03135g,Q6C328
YALI0F03069g,Q6C330
YALI0F03003g,Q6C333
YALI0F02959g,Q6C335
YALI0F02915g,Q6C337
YALI0F02761g,Q6C344
YALI0F02739g,Q6C345
YALI0F02717g,Q6C346
YALI0F02651g,Q6C349
YALI0F02343g,Q6C361
YALI0F02277g,Q6C364
YALI0F02255g,Q6C365
YALI0F02233g,Q6C366
YALI0F02211g,Q6C367
YALI0F02079g,Q6C373
YALI0F02057g,Q6C374
YALI0F02013g,Q6C376
YALI0F01991g,Q6C377
YALI0F01969g,Q6C378
YALI0F01925g,Q6C380
YALI0F01837g,Q6C384
YALI0F01815g,Q6C385
YALI0F01738g,Q6C388
YALI0F01694g,Q6C390
YALI0F01650g,Q6C392
YALI0F01628g,Q6C393
YALI0F01562g,Q6C396
YALI0F01540g,Q6C397
YALI0F01518g,Q6C398
YALI0F01474g,Q6C3A0
YALI0F01452g,Q6C3A1
YALI0F01430g,Q6C3A2
YALI0F01408g,Q6C3A3
YALI0F01254g,Q6C3A6
YALI0F01188g,Q6C3A9
YALI0F01100g,Q6C3B3
YALI0F01078g,Q6C3B4
YALI0F01056g,Q6C3B5
YALI0F00990g,Q6C3B8
YALI0F00968g,Q6C3B9
YALI0F00946g,Q6C3C0
YALI0F00814g,Q6C3C6
YALI0F00770g,Q6C3C8
YALI0F00726g,Q6C3D0
YALI0F00704g,Q6C3D1
YALI0F00660g,Q6C3D3
YALI0F00638g,Q6C3D4
YALI0F00616g,Q6C3D5
YALI0F00594g,Q6C3D6
YALI0F00550g,Q6C3D8
YALI0F00528g,Q6C3D9
YALI0F00440g,Q6C3E3
YALI0F00352g,Q6C3E7
YALI0F00330g,Q6C3E8
YALI0F00308g,Q6C3E9
YALI0F00286g,Q6C3F0
YALI0F00264g,Q6C3F1
YALI0F00242g,Q6C3F2
YALI0F00220g,Q6C3F3
YALI0F00132g,Q6C3F7
YALI0F00110g,Q6C3F8
YALI0E35200g,Q6C3G0
YALI0E35156g,Q6C3G2
YALI0E35024g,Q6C3G6
YALI0E34947g,Q6C3G8
YALI0E34925g,Q6C3G9
YALI0E34903g,Q6C3H0
YALI0E34837g,Q6C3H3
YALI0E34815g,Q6C3H4
YALI0E34771g,Q6C3H6
YALI0E34727g,Q6C3H8
YALI0E34672g,Q6C3I0
YALI0E34650g,Q6C3I1
YALI0E34573g,Q6C3I3
YALI0E34529g,Q6C3I5
YALI0E34507g,Q6C3I6
YALI0E34485g,Q6C3I7
YALI0E34463g,Q6C3I8
YALI0E34441g,Q6C3I9
YALI0E34419g,Q6C3J0
YALI0E34397g,Q6C3J1
YALI0E34243g,Q6C3J8
YALI0E34221g,Q6C3J9
YALI0E34089g,Q6C3K4
YALI0E34045g,Q6C3K6
YALI0E33979g,Q6C3K9
YALI0E33891g,Q6C3L2
YALI0E33869g,Q6C3L3
YALI0E33825g,Q6C3L5
YALI0E33803g,Q6C3L6
YALI0E33737g,Q6C3L9
YALI0E33671g,Q6C3M1
YALI0E33605g,Q6C3M4
YALI0E33583g,Q6C3M5
YALI0E33561g,Q6C3M6
YALI0E33473g,Q6C3N0
YALI0E33451g,Q6C3N1
YALI0E33429g,Q6C3N2
YALI0E33385g,Q6C3N4
YALI0E33341g,Q6C3N8
YALI0E33319g,Q6C3N9
YALI0E33297g,Q6C3P0
YALI0E33231g,Q6C3P3
YALI0E33187g,Q6C3P5
YALI0E33143g,Q6C3P7
YALI0E33099g,Q6C3P9
YALI0E33055g,Q6C3Q1
YALI0E33011g,Q6C3Q3
YALI0E32989g,Q6C3Q4
YALI0E32967g,Q6C3Q5
YALI0E32901g,Q6C3Q6
YALI0E32879g,Q6C3Q7
YALI0E32813g,Q6C3R0
YALI0E32791g,Q6C3R1
YALI0E32725g,Q6C3R4
YALI0E32681g,Q6C3R6
YALI0E32659g,Q6C3R7
YALI0E32637g,Q6C3R8
YALI0E32615g,Q6C3R9
YALI0E32593g,Q6C3S0
YALI0E32527g,Q6C3S3
YALI0E32483g,Q6C3S5
YALI0E32461g,Q6C3S6
YALI0E32439g,Q6C3S7
YALI0E32417g,Q6C3S8
YALI0E32395g,Q6C3S9
YALI0E32329g,Q6C3T2
YALI0E32307g,Q6C3T3
YALI0E32285g,Q6C3T4
YALI0E32263g,Q6C3T5
YALI0E32241g,Q6C3T6
YALI0E32219g,Q6C3T7
YALI0E32197g,Q6C3T8
YALI0E32175g,Q6C3T9
YALI0E32087g,Q6C3U3
YALI0E32043g,Q6C3U5
YALI0E32035g,Q6C3U6
YALI0E31999g,Q6C3U8
YALI0E31977g,Q6C3U9
YALI0E31955g,Q6C3V0
YALI0E31933g,Q6C3V1
YALI0E31911g,Q6C3V2
YALI0E31889g,Q6C3V3
YALI0E31845g,Q6C3V5
YALI0E31823g,Q6C3V6
YALI0E31793g,Q6C3V8
YALI0E31757g,Q6C3W0
YALI0E31735g,Q6C3W1
YALI0E31713g,Q6C3W2
YALI0E31669g,Q6C3W4
YALI0E31647g,Q6C3W5
YALI0E31581g,Q6C3W8
YALI0E31559g,Q6C3W9
YALI0E31515g,Q6C3X3
YALI0E31493g,Q6C3X4
YALI0E31383g,Q6C3X9
YALI0E31288g,Q6C3Y3
YALI0E31273g,Q6C3Y4
YALI0E31240g,Q6C3Y6
YALI0E31218g,Q6C3Y7
YALI0E31174g,Q6C3Y9
YALI0E31152g,Q6C3Z0
YALI0E31130g,Q6C3Z1
YALI0E31108g,Q6C3Z2
YALI0E31086g,Q6C3Z3
YALI0E31064g,Q6C3Z4
YALI0E31031g,Q6C3Z6
YALI0E30987g,Q6C3Z8
YALI0E30877g,Q6C403
YALI0E30855g,Q6C404
YALI0E30833g,Q6C405
YALI0E30811g,Q6C406
YALI0E30767g,Q6C408
YALI0E30745g,Q6C409
YALI0E30701g,Q6C411
YALI0E30679g,Q6C412
YALI0E30657g,Q6C413
YALI0E30613g,Q6C415
YALI0E30591g,Q6C416
YALI0E30525g,Q6C419
YALI0E30503g,Q6C420
YALI0E30415g,Q6C422
YALI0E30371g,Q6C424
YALI0E30349g,Q6C425
YALI0E30327g,Q6C426
YALI0E30283g,Q6C428
YALI0E30261g,Q6C429
YALI0E30107g,Q6C434
YALI0E30019g,Q6C436
YALI0E29997g,Q6C437
YALI0E29953g,Q6C439
YALI0E29931g,Q6C440
YALI0E29909g,Q6C441
YALI0E29777g,Q6C445
YALI0E29755g,Q6C446
YALI0E29711g,Q6C448
YALI0E29601g,Q6C453
YALI0E29491g,Q6C458
YALI0E29469g,Q6C459
YALI0E29447g,Q6C460
YALI0E29425g,Q6C461
YALI0E29381g,Q6C463
YALI0E29359g,Q6C464
YALI0E29337g,Q6C465
YALI0E29315g,Q6C466
YALI0E29227g,Q6C471
YALI0E29117g,Q6C475
YALI0E29073g,Q6C477
YALI0E29051g,Q6C478
YALI0E29029g,Q6C479
YALI0E29007g,Q6C480
YALI0E28985g,Q6C481
YALI0E28897g,Q6C485
YALI0E28875g,Q6C486
YALI0E28853g,Q6C487
YALI0E28831g,Q6C488
YALI0E28809g,Q6C489
YALI0E28787g,Q6C490
YALI0E28721g,Q6C492
YALI0E28699g,Q6C493
YALI0E28666g,Q6C494
YALI0E28644g,Q6C495
YALI0E28622g,Q6C496
YALI0E28578g,Q6C498
YALI0E28556g,Q6C499
YALI0E28548g,Q6C4A0
YALI0E28534g,Q6C4A1
YALI0E28512g,Q6C4A2
YALI0E28446g,Q6C4A5
YALI0E28424g,Q6C4A6
YALI0E28402g,Q6C4A7
YALI0E28336g,Q6C4B0
YALI0E28314g,Q6C4B1
YALI0E28292g,Q6C4B2
YALI0E28270g,Q6C4B3
YALI0E28226g,Q6C4B6
YALI0E28204g,Q6C4B7
YALI0E28182g,Q6C4B8
YALI0E28006g,Q6C4C0
YALI0E27984g,Q6C4C1
YALI0E27918g,Q6C4C4
YALI0E27896g,Q6C4C5
YALI0E27874g,Q6C4C6
YALI0E27764g,Q6C4D1
YALI0E27720g,Q6C4D3
YALI0E27698g,Q6C4D5
YALI0E27588g,Q6C4D9
YALI0E27511g,Q6C4E1
YALI0E27434g,Q6C4E5
YALI0E27390g,Q6C4E7
YALI0E27368g,Q6C4E8
YALI0E27313g,Q6C4F0
YALI0E27291g,Q6C4F1
YALI0E27247g,Q6C4F3
YALI0E27225g,Q6C4F4
YALI0E27159g,Q6C4F7
YALI0E27115g,Q6C4F9
YALI0E27093g,Q6C4G0
YALI0E27027g,Q6C4G3
YALI0E26983g,Q6C4G5
YALI0E26939g,Q6C4G7
YALI0E26917g,Q6C4G8
YALI0E26895g,Q6C4G9
YALI0E26873g,Q6C4H0
YALI0E26807g,Q6C4H3
YALI0E26785g,Q6C4H4
YALI0E26763g,Q6C4H5
YALI0E26653g,Q6C4H8
YALI0E26631g,Q6C4H9
YALI0E26587g,Q6C4I1
YALI0E26565g,Q6C4I2
YALI0E26543g,Q6C4I3
YALI0E26521g,Q6C4I4
YALI0E26499g,Q6C4I5
YALI0E26433g,Q6C4I8
YALI0E26279g,Q6C4J4
YALI0E26257g,Q6C4J5
YALI0E26191g,Q6C4J7
YALI0E26169g,Q6C4J8
YALI0E26147g,Q6C4J9
YALI0E26125g,Q6C4K0
YALI0E25960g,Q6C4K7
YALI0E25916g,Q6C4K8
YALI0E25894g,Q6C4K9
YALI0E25850g,Q6C4L1
YALI0E25828g,Q6C4L3
YALI0E25806g,Q6C4L4
YALI0E25784g,Q6C4L5
YALI0E25762g,Q6C4L6
YALI0E25718g,Q6C4L8
YALI0E25696g,Q6C4L9
YALI0E25674g,Q6C4M0
YALI0E25630g,Q6C4M2
YALI0E25608g,Q6C4M3
YALI0E25531g,Q6C4M4
YALI0E25443g,Q6C4M5
YALI0E25223g,Q6C4M6
YALI0E25179g,Q6C4M8
YALI0E25047g,Q6C4N3
YALI0E25025g,Q6C4N4
YALI0E25003g,Q6C4N5
YALI0E24981g,Q6C4N6
YALI0E24937g,Q6C4N8
YALI0E24915g,Q6C4N9
YALI0E24849g,Q6C4P1
YALI0E24827g,Q6C4P2
YALI0E24805g,Q6C4P3
YALI0E24783g,Q6C4P4
YALI0E24739g,Q6C4P6
YALI0E24695g,Q6C4P8
YALI0E24629g,Q6C4Q1
YALI0E24585g,Q6C4Q3
YALI0E24541g,Q6C4Q5
YALI0E24475g,Q6C4Q8
YALI0E24387g,Q6C4R2
YALI0E24343g,Q6C4R4
YALI0E24277g,Q6C4R7
YALI0E24211g,Q6C4S0
YALI0E24189g,Q6C4S1
YALI0E24167g,Q6C4S2
YALI0E24145g,Q6C4S3
YALI0E24123g,Q6C4S4
YALI0E24101g,Q6C4S5
YALI0E24079g,Q6C4S6
YALI0E23991g,Q6C4T0
YALI0E23969g,Q6C4T1
YALI0E23925g,Q6C4T3
YALI0E23826g,Q6C4T5
YALI0E23804g,Q6C4T6
YALI0E23782g,Q6C4T7
YALI0E23760g,Q6C4T8
YALI0E23716g,Q6C4U0
YALI0E23672g,Q6C4U2
YALI0E23650g,Q6C4U3
YALI0E23628g,Q6C4U4
YALI0E23606g,Q6C4U5
YALI0E23540g,Q6C4U8
YALI0E23518g,Q6C4U9
YALI0E23452g,Q6C4V2
YALI0E23430g,Q6C4V3
YALI0E23386g,Q6C4V5
YALI0E23364g,Q6C4V6
YALI0E23320g,Q6C4V8
YALI0E23221g,Q6C4W3
YALI0E23199g,Q6C4W4
YALI0E23111g,Q6C4W8
YALI0E23089g,Q6C4W9
YALI0E23023g,Q6C4X2
YALI0E22902g,Q6C4X8
YALI0E22825g,Q6C4Y0
YALI0E22803g,Q6C4Y1
YALI0E22759g,Q6C4Y3
YALI0E22671g,Q6C4Y6
YALI0E22627g,Q6C4Y8
YALI0E22605g,Q6C4Y9
YALI0E22550g,Q6C4Z0
YALI0E22506g,Q6C4Z1
YALI0E22484g,Q6C4Z2
YALI0E22440g,Q6C4Z4
YALI0E22418g,Q6C4Z5
YALI0E22396g,Q6C4Z6
YALI0E22352g,Q6C4Z8
YALI0E22330g,Q6C4Z9
YALI0E22286g,Q6C500
YALI0E22264g,Q6C501
YALI0E22242g,Q6C502
YALI0E22132g,Q6C505
YALI0E22088g,Q6C506
YALI0E22066g,Q6C507
YALI0E22022g,Q6C509
YALI0E22000g,Q6C510
YALI0E21978g,Q6C511
YALI0E21890g,Q6C515
YALI0E21824g,Q6C518
YALI0E21758g,Q6C521
YALI0E21604g,Q6C526
YALI0E21582g,Q6C527
YALI0E21560g,Q6C528
YALI0E21549g,Q6C529
YALI0E21527g,Q6C530
YALI0E21439g,Q6C532
YALI0E21395g,Q6C534
YALI0E21241g,Q6C539
YALI0E21219g,Q6C540
YALI0E21087g,Q6C546
YALI0E21065g,Q6C547
YALI0E20999g,Q6C550
YALI0E20911g,Q6C554
YALI0E20845g,Q6C557
YALI0E20801g,Q6C559
YALI0E20779g,Q6C560
YALI0E20713g,Q6C563
YALI0E20669g,Q6C565
YALI0E20647g,Q6C566
YALI0E20581g,Q6C569
YALI0E20559g,Q6C570
YALI0E20537g,Q6C571
YALI0E20515g,Q6C572
YALI0E20493g,Q6C573
YALI0E20471g,Q6C574
YALI0E20427g,Q6C576
YALI0E20405g,Q6C577
YALI0E20383g,Q6C578
YALI0E20295g,Q6C580
YALI0E20273g,Q6C581
YALI0E20251g,Q6C582
YALI0E20229g,Q6C583
YALI0E20185g,Q6C585
YALI0E20141g,Q6C587
YALI0E20097g,Q6C589
YALI0E20009g,Q6C593
YALI0E19965g,Q6C595
YALI0E19943g,Q6C596
YALI0E19921g,Q6C597
YALI0E19899g,Q6C598
YALI0E19811g,Q6C599
YALI0E19789g,Q6C5A0
YALI0E19745g,Q6C5A2
YALI0E19723g,Q6C5A3
YALI0E19701g,Q6C5A4
YALI0E19657g,Q6C5A6
YALI0E19635g,Q6C5A7
YALI0E19613g,Q6C5A8
YALI0E19558g,Q6C5B1
YALI0E19536g,Q6C5B2
YALI0E19492g,Q6C5B4
YALI0E19470g,Q6C5B5
YALI0E19426g,Q6C5B7
YALI0E19404g,Q6C5B8
YALI0E19382g,Q6C5B9
YALI0E19294g,Q6C5C2
YALI0E19272g,Q6C5C3
YALI0E19250g,Q6C5C4
YALI0E19228g,Q6C5C5
YALI0E19184g,Q6C5C7
YALI0E19162g,Q6C5C8
YALI0E19140g,Q6C5C9
YALI0E19030g,Q6C5D2
YALI0E18986g,Q6C5D4
YALI0E18920g,Q6C5D7
YALI0E18854g,Q6C5E0
YALI0E18810g,Q6C5E2
YALI0E18766g,Q6C5E4
YALI0E18722g,Q6C5E6
YALI0E18700g,Q6C5E7
YALI0E18656g,Q6C5E9
YALI0E18590g,Q6C5F2
YALI0E18546g,Q6C5F4
YALI0E18502g,Q6C5F6
YALI0E18458g,Q6C5F8
YALI0E18436g,Q6C5F9
YALI0E18348g,Q6C5G1
YALI0E18326g,Q6C5G2
YALI0E18216g,Q6C5G7
YALI0E18194g,Q6C5G8
YALI0E18139g,Q6C5G9
YALI0E18073g,Q6C5H2
YALI0E18051g,Q6C5H3
YALI0E18007g,Q6C5H5
YALI0E17963g,Q6C5H7
YALI0E17941g,Q6C5H8
YALI0E17897g,Q6C5I0
YALI0E17853g,Q6C5I2
YALI0E17743g,Q6C5I7
YALI0E17699g,Q6C5I9
YALI0E17677g,Q6C5J0
YALI0E17655g,Q6C5J1
YALI0E17611g,Q6C5J3
YALI0E17589g,Q6C5J4
YALI0E17567g,Q6C5J5
YALI0E17545g,Q6C5J6
YALI0E17457g,Q6C5J8
YALI0E17435g,Q6C5J9
YALI0E17281g,Q6C5K6
YALI0E17215g,Q6C5K7
YALI0E17171g,Q6C5K9
YALI0E17149g,Q6C5L0
YALI0E17127g,Q6C5L1
YALI0E17083g,Q6C5L3
YALI0E17017g,Q6C5L4
YALI0E16973g,Q6C5L6
YALI0E16907g,Q6C5L9
YALI0E16885g,Q6C5M0
YALI0E16863g,Q6C5M1
YALI0E16841g,Q6C5M2
YALI0E16819g,Q6C5M3
YALI0E16753g,Q6C5M6
YALI0E16731g,Q6C5M7
YALI0E16687g,Q6C5M9
YALI0E16665g,Q6C5N0
YALI0E16621g,Q6C5N2
YALI0E16577g,Q6C5N4
YALI0E16555g,Q6C5N5
YALI0E16533g,Q6C5N6
YALI0E16478g,Q6C5N9
YALI0E16434g,Q6C5P1
YALI0E16390g,Q6C5P3
YALI0E16324g,Q6C5P6
YALI0E16280g,Q6C5P8
YALI0E16214g,Q6C5Q1
YALI0E16148g,Q6C5Q4
YALI0E16126g,Q6C5Q5
YALI0E15994g,Q6C5Q9
YALI0E15928g,Q6C5R0
YALI0E15906g,Q6C5R1
