Fermenter:;;Fermenter01;Fermenter01;Fermenter01;Fermenter01;Fermenter01;Fermenter01;Fermenter01;Fermenter02;Fermenter02;Fermenter02;Fermenter02;Fermenter02;Fermenter02;Fermenter03;Fermenter03;Fermenter03;Fermenter03;Fermenter03;Fermenter03;
2026-01-25 12:01:50;2026-01-25 04:01:50;0.57064;8.92884;1.23195;39.42931;24.95193;1.01358;;1.01451;0.54224;8.83542;1.01451;0.54224;8.83542;1.01324;0.63739;9.58717;1.01324;0.63739;9.58717;
2026-01-25 12:01:55;2026-01-25 04:01:55;0.57064;8.92884;1.23195;39.42931;24.95193;1.01358;;1.01448;0.54107;9.83405;1.01448;0.54107;9.83405;1.01321;0.6338;10.02489;1.01321;0.6338;10.02489;
2026-01-25 12:02:00;2026-01-25 04:02:00;0.57064;8.92884;1.23195;39.42931;24.95193;1.01358;;1.01448;0.54107;9.83405;1.01448;0.54107;9.83405;1.01321;0.6338;10.02489;1.01321;0.6338;10.02489;
2026-01-25 12:02:05;2026-01-25 04:02:05;0.57064;8.92884;1.23195;39.42931;24.95193;1.01358;;1.15009;37.2137;24.75433;1.01454;0.5401;10.80311;1.01323;0.63181;11.20671;1.01323;0.63181;11.20671;
2026-01-25 12:02:10;2026-01-25 04:02:10;0.57064;8.92884;1.23195;39.42931;24.95193;1.01358;;1.15009;37.2137;24.75433;1.01454;0.5401;10.80311;1.01323;0.63181;11.20671;1.01323;0.63181;11.20671;
2026-01-25 12:02:15;2026-01-25 04:02:15;0.5646;12.03622;1.23118;39.3988;24.92256;1.01352;;1.15009;37.2137;24.75433;1.01454;0.5401;10.80311;1.24909;37.77371;25.88655;1.01315;0.63202;12.35464;
2026-01-25 12:02:20;2026-01-25 04:02:20;0.5646;12.03622;1.23118;39.3988;24.92256;1.01352;;1.15009;37.2137;24.75433;1.01454;0.5401;10.80311;1.24909;37.77371;25.88655;1.01315;0.63202;12.35464;
2026-01-25 12:02:25;2026-01-25 04:02:25;0.5649;12.51363;1.23355;39.40185;24.93591;1.01355;;1.01452;0.54375;12.0682;1.01452;0.54375;12.0682;1.2466;37.82406;25.8999;1.01313;0.63292;12.95177;
2026-01-25 12:02:30;2026-01-25 04:02:30;0.5649;12.51363;1.23355;39.40185;24.93591;1.01355;;1.01452;0.54375;12.0682;1.01452;0.54375;12.0682;1.2466;37.82406;25.8999;1.01313;0.63292;12.95177;
2026-01-25 12:02:35;2026-01-25 04:02:35;0.56669;11.99259;1.23152;39.46288;24.93591;1.01358;;1.01452;0.54375;12.0682;1.01452;0.54375;12.0682;1.25013;37.77371;25.87053;1.01319;0.63496;13.07949;
2026-01-25 12:02:40;2026-01-25 04:02:40;0.56669;11.99259;1.23152;39.46288;24.93591;1.01358;;1.01452;0.54375;12.0682;1.01452;0.54375;12.0682;1.25013;37.77371;25.87053;1.01319;0.63496;13.07949;
2026-01-25 12:02:45;2026-01-25 04:02:45;0.56795;10.87977;1.01357;0.56795;10.87977;1.01357;;1.01452;0.54375;12.0682;1.01452;0.54375;12.0682;1.24826;37.77371;25.88655;1.01323;0.63816;12.7892;
2026-01-25 12:02:50;2026-01-25 04:02:50;0.56795;10.87977;1.01357;0.56795;10.87977;1.01357;;1.01452;0.54375;12.0682;1.01452;0.54375;12.0682;1.24826;37.77371;25.88655;1.01323;0.63816;12.7892;
2026-01-25 12:02:55;2026-01-25 04:02:55;0.56795;10.87977;1.01357;0.56795;10.87977;1.01357;;1.15224;37.17708;24.78103;1.01456;0.5519;11.16386;1.24715;37.78592;25.87053;1.01326;0.64228;12.1213;
2026-01-25 12:03:00;2026-01-25 04:03:00;0.56795;10.87977;1.01357;0.56795;10.87977;1.01357;;1.15224;37.17708;24.78103;1.01456;0.5519;11.16386;1.24715;37.78592;25.87053;1.01326;0.64228;12.1213;
2026-01-25 12:03:05;2026-01-25 04:03:05;0.57008;9.33673;1.23233;39.46288;24.93591;1.01355;;1.01454;0.55332;10.0699;1.01454;0.55332;10.0699;1.24791;37.78592;25.88655;1.01322;0.64553;11.05418;
2026-01-25 12:03:10;2026-01-25 04:03:10;0.57008;9.33673;1.23233;39.46288;24.93591;1.01355;;1.01454;0.55332;10.0699;1.01454;0.55332;10.0699;1.24791;37.78592;25.88655;1.01322;0.64553;11.05418;
2026-01-25 12:03:15;2026-01-25 04:03:15;0.5709;8.25385;1.23233;39.42626;24.93591;1.01359;;1.01454;0.55332;10.0699;1.01454;0.55332;10.0699;1.01321;0.64561;10.0174;1.01321;0.64561;10.0174;
2026-01-25 12:03:20;2026-01-25 04:03:20;0.5709;8.25385;1.23233;39.42626;24.93591;1.01359;;1.01454;0.55332;10.0699;1.01454;0.55332;10.0699;1.01321;0.64561;10.0174;1.01321;0.64561;10.0174;
2026-01-25 12:03:25;2026-01-25 04:03:25;0.5709;8.25385;1.23233;39.42626;24.93591;1.01359;;1.0145;0.55087;8.41823;1.0145;0.55087;8.41823;1.24955;37.78592;25.88655;1.01318;0.6452;9.42425;
2026-01-25 12:03:30;2026-01-25 04:03:30;0.5709;8.25385;1.23233;39.42626;24.93591;1.01359;;1.0145;0.55087;8.41823;1.0145;0.55087;8.41823;1.24955;37.78592;25.88655;1.01318;0.6452;9.42425;
2026-01-25 12:03:35;2026-01-25 04:03:35;0.5709;8.25385;1.23233;39.42626;24.93591;1.01359;;1.15009;37.20455;24.79438;1.0145;0.54941;8.32838;1.01313;0.6433;9.28385;1.01313;0.6433;9.28385;
2026-01-25 12:03:40;2026-01-25 04:03:40;0.5709;8.25385;1.23233;39.42626;24.93591;1.01359;;1.15009;37.20455;24.79438;1.0145;0.54941;8.32838;1.01313;0.6433;9.28385;1.01313;0.6433;9.28385;
2026-01-25 12:03:45;2026-01-25 04:03:45;0.56773;8.56568;1.22994;39.43999;24.95193;1.01353;;1.15186;37.15267;24.78103;1.01448;0.54617;8.77336;1.24791;37.79507;25.84382;1.01313;0.64137;9.53217;
2026-01-25 12:03:50;2026-01-25 04:03:50;0.56773;8.56568;1.22994;39.43999;24.95193;1.01353;;1.15186;37.15267;24.78103;1.01448;0.54617;8.77336;1.24791;37.79507;25.84382;1.01313;0.64137;9.53217;
2026-01-25 12:03:55;2026-01-25 04:03:55;0.56773;8.56568;1.22994;39.43999;24.95193;1.01353;;1.15224;37.18929;24.78103;1.01453;0.54394;9.22344;1.24912;37.83322;25.87053;1.01319;0.63849;10.36549;
2026-01-25 12:04:00;2026-01-25 04:04:00;0.56773;8.56568;1.22994;39.43999;24.95193;1.01353;;1.15224;37.18929;24.78103;1.01453;0.54394;9.22344;1.24912;37.83322;25.87053;1.01319;0.63849;10.36549;
2026-01-25 12:04:05;2026-01-25 04:04:05;0.56554;11.39971;1.22994;39.43847;24.93591;1.01353;;1.01454;0.54286;10.14079;1.01454;0.54286;10.14079;1.24791;37.82254;25.87053;1.01323;0.6358;10.92031;
2026-01-25 12:04:10;2026-01-25 04:04:10;0.56554;11.39971;1.22994;39.43847;24.93591;1.01353;;1.01454;0.54286;10.14079;1.01454;0.54286;10.14079;1.24791;37.82254;25.87053;1.01323;0.6358;10.92031;
2026-01-25 12:04:15;2026-01-25 04:04:15;0.56543;12.27454;1.01351;0.56543;12.27454;1.01351;;1.15161;37.17708;24.78103;1.01457;0.543;11.10316;1.24791;37.82254;25.87053;1.01323;0.6358;10.92031;
2026-01-25 12:04:20;2026-01-25 04:04:20;0.56543;12.27454;1.01351;0.56543;12.27454;1.01351;;1.15161;37.17708;24.78103;1.01457;0.543;11.10316;1.24791;37.82254;25.87053;1.01323;0.6358;10.92031;
2026-01-25 12:04:25;2026-01-25 04:04:25;0.56697;12.52042;1.2308;39.43847;24.93591;1.01353;;1.01458;0.54421;11.91349;1.01458;0.54421;11.91349;1.24791;37.82254;25.87053;1.01323;0.6358;10.92031;
2026-01-25 12:04:30;2026-01-25 04:04:30;0.56697;12.52042;1.2308;39.43847;24.93591;1.01353;;1.01458;0.54421;11.91349;1.01458;0.54421;11.91349;1.24791;37.82254;25.87053;1.01323;0.6358;10.92031;
2026-01-25 12:04:35;2026-01-25 04:04:35;0.56889;12.27847;1.23266;39.40185;24.95193;1.01354;;1.01456;0.54697;12.04099;1.01456;0.54697;12.04099;1.01317;0.64012;12.95165;1.01317;0.64012;12.95165;
2026-01-25 12:04:40;2026-01-25 04:04:40;0.56889;12.27847;1.23266;39.40185;24.95193;1.01354;;1.01456;0.54697;12.04099;1.01456;0.54697;12.04099;1.01317;0.64012;12.95165;1.01317;0.64012;12.95165;
2026-01-25 12:04:45;2026-01-25 04:04:45;0.5703;11.47398;1.23321;39.411;24.92256;1.01356;;1.15139;37.22744;24.78103;1.01455;0.54957;11.74656;1.01317;0.64012;12.95165;1.01317;0.64012;12.95165;
2026-01-25 12:04:50;2026-01-25 04:04:50;0.5703;11.47398;1.23321;39.411;24.92256;1.01356;;1.15139;37.22744;24.78103;1.01455;0.54957;11.74656;1.01317;0.64012;12.95165;1.01317;0.64012;12.95165;
2026-01-25 12:04:55;2026-01-25 04:04:55;0.573;10.15905;1.01358;0.573;10.15905;1.01358;;1.15139;37.22744;24.78103;1.01455;0.54957;11.74656;1.01321;0.64383;11.69598;1.01321;0.64383;11.69598;
2026-01-25 12:05:00;2026-01-25 04:05:00;0.573;10.15905;1.01358;0.573;10.15905;1.01358;;1.15139;37.22744;24.78103;1.01455;0.54957;11.74656;1.01321;0.64383;11.69598;1.01321;0.64383;11.69598;
2026-01-25 12:05:05;2026-01-25 04:05:05;0.573;10.15905;1.01358;0.573;10.15905;1.01358;;1.14934;37.22744;24.79438;1.01452;0.55571;10.36503;1.24723;37.7966;25.87053;1.01322;0.64467;11.16327;
2026-01-25 12:05:10;2026-01-25 04:05:10;0.573;10.15905;1.01358;0.573;10.15905;1.01358;;1.14934;37.22744;24.79438;1.01452;0.55571;10.36503;1.24723;37.7966;25.87053;1.01322;0.64467;11.16327;
2026-01-25 12:05:15;2026-01-25 04:05:15;0.57498;8.36469;1.23321;39.42626;24.93591;1.01356;;1.01455;0.55582;9.73918;1.01455;0.55582;9.73918;1.24723;37.79965;25.88655;1.01319;0.64538;10.11177;
2026-01-25 12:05:20;2026-01-25 04:05:20;0.57498;8.36469;1.23321;39.42626;24.93591;1.01356;;1.01455;0.55582;9.73918;1.01455;0.55582;9.73918;1.24723;37.79965;25.88655;1.01319;0.64538;10.11177;
2026-01-25 12:05:25;2026-01-25 04:05:25;0.57474;7.92547;1.23195;39.42474;24.90921;1.01354;;1.01455;0.55582;9.73918;1.01455;0.55582;9.73918;1.24715;37.81033;25.87053;1.01318;0.64528;9.46251;
2026-01-25 12:05:30;2026-01-25 04:05:30;0.57474;7.92547;1.23195;39.42474;24.90921;1.01354;;1.01455;0.55582;9.73918;1.01455;0.55582;9.73918;1.24715;37.81033;25.87053;1.01318;0.64528;9.46251;
2026-01-25 12:05:35;2026-01-25 04:05:35;0.57474;7.92547;1.23195;39.42474;24.90921;1.01354;;1.01455;0.55582;9.73918;1.01455;0.55582;9.73918;1.24715;37.81033;25.87053;1.01318;0.64528;9.46251;
2026-01-25 12:05:40;2026-01-25 04:05:40;0.57474;7.92547;1.23195;39.42474;24.90921;1.01354;;1.01454;0.55137;8.34591;1.01454;0.55137;8.34591;1.25013;37.83322;25.85718;1.01318;0.64354;9.26758;
2026-01-25 12:05:45;2026-01-25 04:05:45;0.57474;7.92547;1.23195;39.42474;24.90921;1.01354;;1.01454;0.55137;8.34591;1.01454;0.55137;8.34591;1.25013;37.83322;25.85718;1.01318;0.64354;9.26758;
2026-01-25 12:05:50;2026-01-25 04:05:50;0.57474;7.92547;1.23195;39.42474;24.90921;1.01354;;1.01452;0.54855;8.69355;1.01452;0.54855;8.69355;1.25134;37.77371;25.87053;1.01321;0.64086;9.4582;
2026-01-25 12:05:55;2026-01-25 04:05:55;0.57474;7.92547;1.23195;39.42474;24.90921;1.01354;;1.01452;0.54855;8.69355;1.01452;0.54855;8.69355;1.25134;37.77371;25.87053;1.01321;0.64086;9.4582;
2026-01-25 12:06:00;2026-01-25 04:06:00;0.57474;7.92547;1.23195;39.42474;24.90921;1.01354;;1.15235;37.1664;24.78103;1.01452;0.54643;8.97103;1.01323;0.6372;10.14227;1.01323;0.6372;10.14227;
2026-01-25 12:06:05;2026-01-25 04:06:05;0.57474;7.92547;1.23195;39.42474;24.90921;1.01354;;1.15235;37.1664;24.78103;1.01452;0.54643;8.97103;1.01323;0.6372;10.14227;1.01323;0.6372;10.14227;
2026-01-25 12:06:10;2026-01-25 04:06:10;0.57094;10.86456;1.01359;0.57094;10.86456;1.01359;;1.15164;37.17708;24.78103;1.01453;0.54492;9.99412;1.01326;0.63485;10.94127;1.01326;0.63485;10.94127;
2026-01-25 12:06:15;2026-01-25 04:06:15;0.57094;10.86456;1.01359;0.57094;10.86456;1.01359;;1.15164;37.17708;24.78103;1.01453;0.54492;9.99412;1.01326;0.63485;10.94127;1.01326;0.63485;10.94127;
2026-01-25 12:06:20;2026-01-25 04:06:20;0.57073;12.14114;1.23118;39.36522;24.95193;1.01351;;1.15164;37.17708;24.78103;1.01453;0.54492;9.99412;1.24912;37.79965;25.88655;1.01329;0.63358;12.18276;
2026-01-25 12:06:25;2026-01-25 04:06:25;0.57073;12.14114;1.23118;39.36522;24.95193;1.01351;;1.15164;37.17708;24.78103;1.01453;0.54492;9.99412;1.24912;37.79965;25.88655;1.01329;0.63358;12.18276;
2026-01-25 12:06:30;2026-01-25 04:06:30;0.57167;12.58669;1.01349;0.57167;12.58669;1.01349;;1.01454;0.5453;11.64781;1.01454;0.5453;11.64781;1.01329;0.63319;12.83389;1.01329;0.63319;12.83389;
2026-01-25 12:06:35;2026-01-25 04:06:35;0.57167;12.58669;1.01349;0.57167;12.58669;1.01349;;1.01454;0.5453;11.64781;1.01454;0.5453;11.64781;1.01329;0.63319;12.83389;1.01329;0.63319;12.83389;
2026-01-25 12:06:40;2026-01-25 04:06:40;0.57307;12.11551;1.01357;0.57307;12.11551;1.01357;;1.14976;37.17708;24.76768;1.01455;0.5467;12.12272;1.01329;0.63319;12.83389;1.01329;0.63319;12.83389;
2026-01-25 12:06:45;2026-01-25 04:06:45;0.57307;12.11551;1.01357;0.57307;12.11551;1.01357;;1.14976;37.17708;24.76768;1.01455;0.5467;12.12272;1.01329;0.63319;12.83389;1.01329;0.63319;12.83389;
2026-01-25 12:06:50;2026-01-25 04:06:50;0.57449;11.61333;1.23393;39.47509;24.92256;1.01363;;1.15047;37.18929;24.76768;1.01455;0.55021;11.86519;1.01329;0.63319;12.83389;1.01329;0.63319;12.83389;
2026-01-25 12:06:55;2026-01-25 04:06:55;0.57449;11.61333;1.23393;39.47509;24.92256;1.01363;;1.15047;37.18929;24.76768;1.01455;0.55021;11.86519;1.01329;0.63319;12.83389;1.01329;0.63319;12.83389;
2026-01-25 12:07:00;2026-01-25 04:07:00;0.57683;10.33814;1.23092;39.46593;24.95193;1.01358;;1.01451;0.55217;10.95538;1.01451;0.55217;10.95538;1.24791;37.78592;25.87053;1.01322;0.64206;12.43365;
2026-01-25 12:07:05;2026-01-25 04:07:05;0.57683;10.33814;1.23092;39.46593;24.95193;1.01358;;1.01451;0.55217;10.95538;1.01451;0.55217;10.95538;1.24791;37.78592;25.87053;1.01322;0.64206;12.43365;
2026-01-25 12:07:10;2026-01-25 04:07:10;0.57855;9.01127;1.23233;39.46593;24.95193;1.01355;;1.01452;0.55342;10.18399;1.01452;0.55342;10.18399;1.24625;37.81338;25.88655;1.01319;0.6429;11.48919;
2026-01-25 12:07:15;2026-01-25 04:07:15;0.57855;9.01127;1.23233;39.46593;24.95193;1.01355;;1.01452;0.55342;10.18399;1.01452;0.55342;10.18399;1.24625;37.81338;25.88655;1.01319;0.6429;11.48919;
2026-01-25 12:07:20;2026-01-25 04:07:20;0.57855;9.01127;1.23233;39.46593;24.95193;1.01355;;1.15031;37.1664;24.76768;1.01453;0.55369;9.38277;1.24872;37.78286;25.85718;1.01317;0.64344;10.30939;
2026-01-25 12:07:25;2026-01-25 04:07:25;0.57855;9.01127;1.23233;39.46593;24.95193;1.01355;;1.15031;37.1664;24.76768;1.01453;0.55369;9.38277;1.24872;37.78286;25.85718;1.01317;0.64344;10.30939;
2026-01-25 12:07:30;2026-01-25 04:07:30;0.57744;7.76874;1.23125;39.411;24.92256;1.01359;;1.15186;37.18929;24.78103;1.01455;0.55196;8.56772;1.24872;37.78286;25.85718;1.01317;0.64344;10.30939;
2026-01-25 12:07:35;2026-01-25 04:07:35;0.57744;7.76874;1.23125;39.411;24.92256;1.01359;;1.15186;37.18929;24.78103;1.01455;0.55196;8.56772;1.24872;37.78286;25.85718;1.01317;0.64344;10.30939;
2026-01-25 12:07:40;2026-01-25 04:07:40;0.57627;8.0909;1.23152;39.42931;24.95193;1.01358;;1.15186;37.18929;24.78103;1.01455;0.55196;8.56772;1.24912;37.81338;25.88655;1.0132;0.638;9.3626;
2026-01-25 12:07:45;2026-01-25 04:07:45;0.57627;8.0909;1.23152;39.42931;24.95193;1.01358;;1.15186;37.18929;24.78103;1.01455;0.55196;8.56772;1.24912;37.81338;25.88655;1.0132;0.638;9.3626;
2026-01-25 12:07:50;2026-01-25 04:07:50;0.57489;8.24415;1.01358;0.57489;8.24415;1.01358;;1.15202;37.20455;24.78103;1.0145;0.54844;8.74109;1.0132;0.63626;9.48745;1.0132;0.63626;9.48745;
2026-01-25 12:07:55;2026-01-25 04:07:55;0.57489;8.24415;1.01358;0.57489;8.24415;1.01358;;1.15202;37.20455;24.78103;1.0145;0.54844;8.74109;1.0132;0.63626;9.48745;1.0132;0.63626;9.48745;
2026-01-25 12:08:00;2026-01-25 04:08:00;0.57489;8.24415;1.01358;0.57489;8.24415;1.01358;;1.15186;37.18929;24.78103;1.01454;0.54631;9.18401;1.24826;37.81338;25.88655;1.01322;0.63346;10.21884;
2026-01-25 12:08:05;2026-01-25 04:08:05;0.57489;8.24415;1.01358;0.57489;8.24415;1.01358;;1.15186;37.18929;24.78103;1.01454;0.54631;9.18401;1.24826;37.81338;25.88655;1.01322;0.63346;10.21884;
2026-01-25 12:08:10;2026-01-25 04:08:10;0.57045;11.07281;1.23195;39.42626;24.93591;1.01363;;1.15186;37.18929;24.78103;1.01454;0.54631;9.18401;1.01319;0.63263;11.13147;1.01319;0.63263;11.13147;
2026-01-25 12:08:15;2026-01-25 04:08:15;0.57045;11.07281;1.23195;39.42626;24.93591;1.01363;;1.15186;37.18929;24.78103;1.01454;0.54631;9.18401;1.01319;0.63263;11.13147;1.01319;0.63263;11.13147;
2026-01-25 12:08:20;2026-01-25 04:08:20;0.57045;11.07281;1.23195;39.42626;24.93591;1.01363;;1.15047;37.20302;24.76768;1.01453;0.54493;11.41816;1.01317;0.63252;12.28892;1.01317;0.63252;12.28892;
2026-01-25 12:08:25;2026-01-25 04:08:25;0.57045;11.07281;1.23195;39.42626;24.93591;1.01363;;1.15047;37.20302;24.76768;1.01453;0.54493;11.41816;1.01317;0.63252;12.28892;1.01317;0.63252;12.28892;
2026-01-25 12:08:30;2026-01-25 04:08:30;0.56999;12.49196;1.23152;39.42474;24.92256;1.01361;;1.01456;0.54636;11.92053;1.01456;0.54636;11.92053;1.01323;0.63326;12.76412;1.01323;0.63326;12.76412;
2026-01-25 12:08:35;2026-01-25 04:08:35;0.56999;12.49196;1.23152;39.42474;24.92256;1.01361;;1.01456;0.54636;11.92053;1.01456;0.54636;11.92053;1.01323;0.63326;12.76412;1.01323;0.63326;12.76412;
2026-01-25 12:08:40;2026-01-25 04:08:40;0.57055;12.24888;1.23049;39.41253;24.93591;1.01362;;1.01455;0.54781;12.28422;1.01455;0.54781;12.28422;1.01323;0.63326;12.76412;1.01323;0.63326;12.76412;
2026-01-25 12:08:45;2026-01-25 04:08:45;0.57055;12.24888;1.23049;39.41253;24.93591;1.01362;;1.01455;0.54781;12.28422;1.01455;0.54781;12.28422;1.01323;0.63326;12.76412;1.01323;0.63326;12.76412;
2026-01-25 12:08:50;2026-01-25 04:08:50;0.57219;11.76459;1.01362;0.57219;11.76459;1.01362;;1.01455;0.5517;12.20483;1.01455;0.5517;12.20483;1.01323;0.63326;12.76412;1.01323;0.63326;12.76412;
2026-01-25 12:08:55;2026-01-25 04:08:55;0.57219;11.76459;1.01362;0.57219;11.76459;1.01362;;1.01455;0.5517;12.20483;1.01455;0.5517;12.20483;1.01323;0.63326;12.76412;1.01323;0.63326;12.76412;
2026-01-25 12:09:00;2026-01-25 04:09:00;0.57219;11.76459;1.01362;0.57219;11.76459;1.01362;;1.01457;0.55357;11.43693;1.01457;0.55357;11.43693;1.24912;37.77371;25.88655;1.01321;0.64312;12.30981;
2026-01-25 12:09:05;2026-01-25 04:09:05;0.57219;11.76459;1.01362;0.57219;11.76459;1.01362;;1.01457;0.55357;11.43693;1.01457;0.55357;11.43693;1.24912;37.77371;25.88655;1.01321;0.64312;12.30981;
2026-01-25 12:09:10;2026-01-25 04:09:10;0.57324;9.05779;1.01355;0.57324;9.05779;1.01355;;1.01456;0.55634;10.4265;1.01456;0.55634;10.4265;1.24947;37.83322;25.85718;1.01313;0.64465;11.225;
2026-01-25 12:09:15;2026-01-25 04:09:15;0.57324;9.05779;1.01355;0.57324;9.05779;1.01355;;1.01456;0.55634;10.4265;1.01456;0.55634;10.4265;1.24947;37.83322;25.85718;1.01313;0.64465;11.225;
2026-01-25 12:09:20;2026-01-25 04:09:20;0.57216;8.22501;1.23436;39.48577;24.93591;1.01353;;1.01459;0.55712;9.42711;1.01459;0.55712;9.42711;1.24947;37.83322;25.85718;1.01313;0.64465;11.225;
2026-01-25 12:09:25;2026-01-25 04:09:25;0.57216;8.22501;1.23436;39.48577;24.93591;1.01353;;1.01459;0.55712;9.42711;1.01459;0.55712;9.42711;1.24947;37.83322;25.85718;1.01313;0.64465;11.225;
2026-01-25 12:09:30;2026-01-25 04:09:30;0.57179;7.94001;1.23011;39.43542;24.92256;1.01362;;1.01459;0.55712;9.42711;1.01459;0.55712;9.42711;1.24912;37.81033;25.87053;1.01322;0.64442;9.87168;
2026-01-25 12:09:35;2026-01-25 04:09:35;0.57179;7.94001;1.23011;39.43542;24.92256;1.01362;;1.01459;0.55712;9.42711;1.01459;0.55712;9.42711;1.24912;37.81033;25.87053;1.01322;0.64442;9.87168;
2026-01-25 12:09:40;2026-01-25 04:09:40;0.57092;7.99505;1.01362;0.57092;7.99505;1.01362;;1.15009;37.17708;24.78103;1.01453;0.55502;8.48567;1.24909;37.82406;25.88655;1.01325;0.6436;9.36309;
2026-01-25 12:09:45;2026-01-25 04:09:45;0.57092;7.99505;1.01362;0.57092;7.99505;1.01362;;1.15009;37.17708;24.78103;1.01453;0.55502;8.48567;1.24909;37.82406;25.88655;1.01325;0.6436;9.36309;
2026-01-25 12:09:50;2026-01-25 04:09:50;0.56838;8.81324;1.23233;39.3988;24.92256;1.01358;;1.01453;0.55345;8.5451;1.01453;0.55345;8.5451;1.24912;37.84695;25.85718;1.01326;0.64072;9.56198;
2026-01-25 12:09:55;2026-01-25 04:09:55;0.56838;8.81324;1.23233;39.3988;24.92256;1.01358;;1.01453;0.55345;8.5451;1.01453;0.55345;8.5451;1.24912;37.84695;25.85718;1.01326;0.64072;9.56198;
2026-01-25 12:10:00;2026-01-25 04:10:00;0.56626;9.88279;1.01358;0.56626;9.88279;1.01358;;1.01453;0.55345;8.5451;1.01453;0.55345;8.5451;1.01328;0.63876;10.23206;1.01328;0.63876;10.23206;
2026-01-25 12:10:05;2026-01-25 04:10:05;0.56626;9.88279;1.01358;0.56626;9.88279;1.01358;;1.01453;0.55345;8.5451;1.01453;0.55345;8.5451;1.01328;0.63876;10.23206;1.01328;0.63876;10.23206;
2026-01-25 12:10:10;2026-01-25 04:10:10;0.56528;11.3025;1.01362;0.56528;11.3025;1.01362;;1.15122;37.18929;24.78103;1.01452;0.55113;9.88154;1.01322;0.63558;10.78607;1.01322;0.63558;10.78607;
2026-01-25 12:10:15;2026-01-25 04:10:15;0.56528;11.3025;1.01362;0.56528;11.3025;1.01362;;1.15122;37.18929;24.78103;1.01452;0.55113;9.88154;1.01322;0.63558;10.78607;1.01322;0.63558;10.78607;
2026-01-25 12:10:20;2026-01-25 04:10:20;0.565;11.918;1.23092;39.40185;24.95193;1.01361;;1.15009;37.20455;24.78103;1.01451;0.55148;10.96252;1.01319;0.63481;12.00137;1.01319;0.63481;12.00137;
2026-01-25 12:10:25;2026-01-25 04:10:25;0.565;11.918;1.23092;39.40185;24.95193;1.01361;;1.15009;37.20455;24.78103;1.01451;0.55148;10.96252;1.01319;0.63481;12.00137;1.01319;0.63481;12.00137;
2026-01-25 12:10:30;2026-01-25 04:10:30;0.565;11.918;1.23092;39.40185;24.95193;1.01361;;1.15025;37.1664;24.78103;1.01452;0.55276;11.6631;1.01324;0.63645;12.94969;1.01324;0.63645;12.94969;
2026-01-25 12:10:35;2026-01-25 04:10:35;0.565;11.918;1.23092;39.40185;24.95193;1.01361;;1.15025;37.1664;24.78103;1.01452;0.55276;11.6631;1.01324;0.63645;12.94969;1.01324;0.63645;12.94969;
2026-01-25 12:10:40;2026-01-25 04:10:40;0.56856;12.45955;1.23355;39.44915;24.93591;1.01352;;1.01454;0.55491;12.07116;1.01454;0.55491;12.07116;1.24947;37.7966;25.87053;1.01317;0.63769;13.23709;
2026-01-25 12:10:45;2026-01-25 04:10:45;0.56856;12.45955;1.23355;39.44915;24.93591;1.01352;;1.01454;0.55491;12.07116;1.01454;0.55491;12.07116;1.24947;37.7966;25.87053;1.01317;0.63769;13.23709;
2026-01-25 12:10:50;2026-01-25 04:10:50;0.57174;11.54793;1.23233;39.411;24.92256;1.01351;;1.15101;37.17708;24.76768;1.01453;0.55714;12.00076;1.24746;37.81338;25.88655;1.01318;0.64066;13.09712;
2026-01-25 12:10:55;2026-01-25 04:10:55;0.57174;11.54793;1.23233;39.411;24.92256;1.01351;;1.15101;37.17708;24.76768;1.01453;0.55714;12.00076;1.24746;37.81338;25.88655;1.01318;0.64066;13.09712;
2026-01-25 12:11:00;2026-01-25 04:11:00;0.57174;11.54793;1.23233;39.411;24.92256;1.01351;;1.15202;37.18929;24.76768;1.01451;0.55875;11.50994;1.01325;0.64418;12.3661;1.01325;0.64418;12.3661;
2026-01-25 12:11:05;2026-01-25 04:11:05;0.57174;11.54793;1.23233;39.411;24.92256;1.01351;;1.15202;37.18929;24.76768;1.01451;0.55875;11.50994;1.01325;0.64418;12.3661;1.01325;0.64418;12.3661;
2026-01-25 12:11:10;2026-01-25 04:11:10;0.57677;9.80326;1.23233;39.43999;24.95193;1.01354;;1.15139;37.2076;24.81041;1.01451;0.56054;10.39587;1.01325;0.64418;12.3661;1.01325;0.64418;12.3661;
2026-01-25 12:11:15;2026-01-25 04:11:15;0.57677;9.80326;1.23233;39.43999;24.95193;1.01354;;1.15139;37.2076;24.81041;1.01451;0.56054;10.39587;1.01325;0.64418;12.3661;1.01325;0.64418;12.3661;
2026-01-25 12:11:20;2026-01-25 04:11:20;0.5775;8.58825;1.23195;39.411;24.92256;1.01353;;1.15224;37.18929;24.78103;1.01454;0.56102;9.18935;1.01319;0.646;10.44949;1.01319;0.646;10.44949;
2026-01-25 12:11:25;2026-01-25 04:11:25;0.5775;8.58825;1.23195;39.411;24.92256;1.01353;;1.15224;37.18929;24.78103;1.01454;0.56102;9.18935;1.01319;0.646;10.44949;1.01319;0.646;10.44949;
2026-01-25 12:11:30;2026-01-25 04:11:30;0.5775;8.58825;1.23195;39.411;24.92256;1.01353;;1.15068;37.22744;24.78103;1.0145;0.55991;8.49316;1.24993;37.82406;25.88655;1.01316;0.64522;9.91853;
